group,model,outcome,bin_from,bin_to,n
diabetici,lr_scored,0,0.0,0.01,0
diabetici,lr_scored,0,0.01,0.02,0
diabetici,lr_scored,0,0.02,0.03,0
diabetici,lr_scored,0,0.03,0.04,0
diabetici,lr_scored,0,0.04,0.05,0
diabetici,lr_scored,0,0.05,0.06,0
diabetici,lr_scored,0,0.06,0.07,0
diabetici,lr_scored,0,0.07,0.08,0
diabetici,lr_scored,0,0.08,0.09,0
diabetici,lr_scored,0,0.09,0.1,1
diabetici,lr_scored,0,0.1,0.11,5
diabetici,lr_scored,0,0.11,0.12,3
diabetici,lr_scored,0,0.12,0.13,5
diabetici,lr_scored,0,0.13,0.14,5
diabetici,lr_scored,0,0.14,0.15,5
diabetici,lr_scored,0,0.15,0.16,15
diabetici,lr_scored,0,0.16,0.17,3
diabetici,lr_scored,0,0.17,0.18,6
diabetici,lr_scored,0,0.18,0.19,11
diabetici,lr_scored,0,0.19,0.2,7
diabetici,lr_scored,0,0.2,0.21,9
diabetici,lr_scored,0,0.21,0.22,8
diabetici,lr_scored,0,0.22,0.23,9
diabetici,lr_scored,0,0.23,0.24,8
diabetici,lr_scored,0,0.24,0.25,11
diabetici,lr_scored,0,0.25,0.26,8
diabetici,lr_scored,0,0.26,0.27,9
diabetici,lr_scored,0,0.27,0.28,5
diabetici,lr_scored,0,0.28,0.29,6
diabetici,lr_scored,0,0.29,0.3,7
diabetici,lr_scored,0,0.3,0.31,4
diabetici,lr_scored,0,0.31,0.32,5
diabetici,lr_scored,0,0.32,0.33,7
diabetici,lr_scored,0,0.33,0.34,1
diabetici,lr_scored,0,0.34,0.35000000000000003,7
diabetici,lr_scored,0,0.35000000000000003,0.36,1
diabetici,lr_scored,0,0.36,0.37,4
diabetici,lr_scored,0,0.37,0.38,6
diabetici,lr_scored,0,0.38,0.39,1
diabetici,lr_scored,0,0.39,0.4,3
diabetici,lr_scored,0,0.4,0.41000000000000003,1
diabetici,lr_scored,0,0.41000000000000003,0.42,1
diabetici,lr_scored,0,0.42,0.43,0
diabetici,lr_scored,0,0.43,0.44,1
diabetici,lr_scored,0,0.44,0.45,1
diabetici,lr_scored,0,0.45,0.46,2
diabetici,lr_scored,0,0.46,0.47000000000000003,1
diabetici,lr_scored,0,0.47000000000000003,0.48,0
diabetici,lr_scored,0,0.48,0.49,1
diabetici,lr_scored,0,0.49,0.5,0
diabetici,lr_scored,0,0.5,0.51,0
diabetici,lr_scored,0,0.51,0.52,0
diabetici,lr_scored,0,0.52,0.53,0
diabetici,lr_scored,0,0.53,0.54,0
diabetici,lr_scored,0,0.54,0.55,0
diabetici,lr_scored,0,0.55,0.56,0
diabetici,lr_scored,0,0.56,0.5700000000000001,1
diabetici,lr_scored,0,0.5700000000000001,0.58,0
diabetici,lr_scored,0,0.58,0.59,0
diabetici,lr_scored,0,0.59,0.6,0
diabetici,lr_scored,0,0.6,0.61,0
diabetici,lr_scored,0,0.61,0.62,0
diabetici,lr_scored,0,0.62,0.63,0
diabetici,lr_scored,0,0.63,0.64,0
diabetici,lr_scored,0,0.64,0.65,1
diabetici,lr_scored,0,0.65,0.66,0
diabetici,lr_scored,0,0.66,0.67,0
diabetici,lr_scored,0,0.67,0.68,0
diabetici,lr_scored,0,0.68,0.6900000000000001,0
diabetici,lr_scored,0,0.6900000000000001,0.7000000000000001,0
diabetici,lr_scored,0,0.7000000000000001,0.71,0
diabetici,lr_scored,0,0.71,0.72,0
diabetici,lr_scored,0,0.72,0.73,0
diabetici,lr_scored,0,0.73,0.74,0
diabetici,lr_scored,0,0.74,0.75,0
diabetici,lr_scored,0,0.75,0.76,0
diabetici,lr_scored,0,0.76,0.77,0
diabetici,lr_scored,0,0.77,0.78,0
diabetici,lr_scored,0,0.78,0.79,0
diabetici,lr_scored,0,0.79,0.8,0
diabetici,lr_scored,0,0.8,0.81,0
diabetici,lr_scored,0,0.81,0.8200000000000001,0
diabetici,lr_scored,0,0.8200000000000001,0.8300000000000001,0
diabetici,lr_scored,0,0.8300000000000001,0.84,0
diabetici,lr_scored,0,0.84,0.85,0
diabetici,lr_scored,0,0.85,0.86,0
diabetici,lr_scored,0,0.86,0.87,0
diabetici,lr_scored,0,0.87,0.88,0
diabetici,lr_scored,0,0.88,0.89,0
diabetici,lr_scored,0,0.89,0.9,0
diabetici,lr_scored,0,0.9,0.91,0
diabetici,lr_scored,0,0.91,0.92,0
diabetici,lr_scored,0,0.92,0.93,0
diabetici,lr_scored,0,0.93,0.9400000000000001,0
diabetici,lr_scored,0,0.9400000000000001,0.9500000000000001,0
diabetici,lr_scored,0,0.9500000000000001,0.96,0
diabetici,lr_scored,0,0.96,0.97,0
diabetici,lr_scored,0,0.97,0.98,0
diabetici,lr_scored,0,0.98,0.99,0
diabetici,lr_scored,0,0.99,1.0,0
diabetici,lr_scored,1,0.0,0.01,0
diabetici,lr_scored,1,0.01,0.02,0
diabetici,lr_scored,1,0.02,0.03,0
diabetici,lr_scored,1,0.03,0.04,0
diabetici,lr_scored,1,0.04,0.05,0
diabetici,lr_scored,1,0.05,0.06,0
diabetici,lr_scored,1,0.06,0.07,0
diabetici,lr_scored,1,0.07,0.08,0
diabetici,lr_scored,1,0.08,0.09,0
diabetici,lr_scored,1,0.09,0.1,0
diabetici,lr_scored,1,0.1,0.11,0
diabetici,lr_scored,1,0.11,0.12,0
diabetici,lr_scored,1,0.12,0.13,0
diabetici,lr_scored,1,0.13,0.14,3
diabetici,lr_scored,1,0.14,0.15,1
diabetici,lr_scored,1,0.15,0.16,1
diabetici,lr_scored,1,0.16,0.17,2
diabetici,lr_scored,1,0.17,0.18,4
diabetici,lr_scored,1,0.18,0.19,3
diabetici,lr_scored,1,0.19,0.2,3
diabetici,lr_scored,1,0.2,0.21,3
diabetici,lr_scored,1,0.21,0.22,5
diabetici,lr_scored,1,0.22,0.23,1
diabetici,lr_scored,1,0.23,0.24,2
diabetici,lr_scored,1,0.24,0.25,1
diabetici,lr_scored,1,0.25,0.26,2
diabetici,lr_scored,1,0.26,0.27,1
diabetici,lr_scored,1,0.27,0.28,2
diabetici,lr_scored,1,0.28,0.29,2
diabetici,lr_scored,1,0.29,0.3,6
diabetici,lr_scored,1,0.3,0.31,0
diabetici,lr_scored,1,0.31,0.32,2
diabetici,lr_scored,1,0.32,0.33,4
diabetici,lr_scored,1,0.33,0.34,1
diabetici,lr_scored,1,0.34,0.35000000000000003,2
diabetici,lr_scored,1,0.35000000000000003,0.36,1
diabetici,lr_scored,1,0.36,0.37,0
diabetici,lr_scored,1,0.37,0.38,3
diabetici,lr_scored,1,0.38,0.39,0
diabetici,lr_scored,1,0.39,0.4,0
diabetici,lr_scored,1,0.4,0.41000000000000003,2
diabetici,lr_scored,1,0.41000000000000003,0.42,1
diabetici,lr_scored,1,0.42,0.43,2
diabetici,lr_scored,1,0.43,0.44,0
diabetici,lr_scored,1,0.44,0.45,1
diabetici,lr_scored,1,0.45,0.46,0
diabetici,lr_scored,1,0.46,0.47000000000000003,1
diabetici,lr_scored,1,0.47000000000000003,0.48,1
diabetici,lr_scored,1,0.48,0.49,2
diabetici,lr_scored,1,0.49,0.5,0
diabetici,lr_scored,1,0.5,0.51,1
diabetici,lr_scored,1,0.51,0.52,0
diabetici,lr_scored,1,0.52,0.53,0
diabetici,lr_scored,1,0.53,0.54,0
diabetici,lr_scored,1,0.54,0.55,1
diabetici,lr_scored,1,0.55,0.56,0
diabetici,lr_scored,1,0.56,0.5700000000000001,0
diabetici,lr_scored,1,0.5700000000000001,0.58,1
diabetici,lr_scored,1,0.58,0.59,0
diabetici,lr_scored,1,0.59,0.6,0
diabetici,lr_scored,1,0.6,0.61,0
diabetici,lr_scored,1,0.61,0.62,0
diabetici,lr_scored,1,0.62,0.63,0
diabetici,lr_scored,1,0.63,0.64,0
diabetici,lr_scored,1,0.64,0.65,0
diabetici,lr_scored,1,0.65,0.66,0
diabetici,lr_scored,1,0.66,0.67,0
diabetici,lr_scored,1,0.67,0.68,0
diabetici,lr_scored,1,0.68,0.6900000000000001,0
diabetici,lr_scored,1,0.6900000000000001,0.7000000000000001,0
diabetici,lr_scored,1,0.7000000000000001,0.71,0
diabetici,lr_scored,1,0.71,0.72,0
diabetici,lr_scored,1,0.72,0.73,0
diabetici,lr_scored,1,0.73,0.74,0
diabetici,lr_scored,1,0.74,0.75,0
diabetici,lr_scored,1,0.75,0.76,0
diabetici,lr_scored,1,0.76,0.77,0
diabetici,lr_scored,1,0.77,0.78,0
diabetici,lr_scored,1,0.78,0.79,0
diabetici,lr_scored,1,0.79,0.8,0
diabetici,lr_scored,1,0.8,0.81,0
diabetici,lr_scored,1,0.81,0.8200000000000001,0
diabetici,lr_scored,1,0.8200000000000001,0.8300000000000001,0
diabetici,lr_scored,1,0.8300000000000001,0.84,0
diabetici,lr_scored,1,0.84,0.85,0
diabetici,lr_scored,1,0.85,0.86,0
diabetici,lr_scored,1,0.86,0.87,0
diabetici,lr_scored,1,0.87,0.88,0
diabetici,lr_scored,1,0.88,0.89,0
diabetici,lr_scored,1,0.89,0.9,0
diabetici,lr_scored,1,0.9,0.91,0
diabetici,lr_scored,1,0.91,0.92,0
diabetici,lr_scored,1,0.92,0.93,0
diabetici,lr_scored,1,0.93,0.9400000000000001,0
diabetici,lr_scored,1,0.9400000000000001,0.9500000000000001,0
diabetici,lr_scored,1,0.9500000000000001,0.96,0
diabetici,lr_scored,1,0.96,0.97,0
diabetici,lr_scored,1,0.97,0.98,0
diabetici,lr_scored,1,0.98,0.99,0
diabetici,lr_scored,1,0.99,1.0,0
non diabetici,lr_scored,0,0.0,0.01,0
non diabetici,lr_scored,0,0.01,0.02,0
non diabetici,lr_scored,0,0.02,0.03,26
non diabetici,lr_scored,0,0.03,0.04,262
non diabetici,lr_scored,0,0.04,0.05,516
non diabetici,lr_scored,0,0.05,0.06,543
non diabetici,lr_scored,0,0.06,0.07,501
non diabetici,lr_scored,0,0.07,0.08,391
non diabetici,lr_scored,0,0.08,0.09,317
non diabetici,lr_scored,0,0.09,0.1,253
non diabetici,lr_scored,0,0.1,0.11,188
non diabetici,lr_scored,0,0.11,0.12,151
non diabetici,lr_scored,0,0.12,0.13,118
non diabetici,lr_scored,0,0.13,0.14,85
non diabetici,lr_scored,0,0.14,0.15,65
non diabetici,lr_scored,0,0.15,0.16,53
non diabetici,lr_scored,0,0.16,0.17,44
non diabetici,lr_scored,0,0.17,0.18,43
non diabetici,lr_scored,0,0.18,0.19,20
non diabetici,lr_scored,0,0.19,0.2,22
non diabetici,lr_scored,0,0.2,0.21,18
non diabetici,lr_scored,0,0.21,0.22,15
non diabetici,lr_scored,0,0.22,0.23,21
non diabetici,lr_scored,0,0.23,0.24,13
non diabetici,lr_scored,0,0.24,0.25,7
non diabetici,lr_scored,0,0.25,0.26,8
non diabetici,lr_scored,0,0.26,0.27,10
non diabetici,lr_scored,0,0.27,0.28,7
non diabetici,lr_scored,0,0.28,0.29,2
non diabetici,lr_scored,0,0.29,0.3,4
non diabetici,lr_scored,0,0.3,0.31,5
non diabetici,lr_scored,0,0.31,0.32,2
non diabetici,lr_scored,0,0.32,0.33,8
non diabetici,lr_scored,0,0.33,0.34,1
non diabetici,lr_scored,0,0.34,0.35000000000000003,2
non diabetici,lr_scored,0,0.35000000000000003,0.36,1
non diabetici,lr_scored,0,0.36,0.37,2
non diabetici,lr_scored,0,0.37,0.38,1
non diabetici,lr_scored,0,0.38,0.39,0
non diabetici,lr_scored,0,0.39,0.4,0
non diabetici,lr_scored,0,0.4,0.41000000000000003,1
non diabetici,lr_scored,0,0.41000000000000003,0.42,1
non diabetici,lr_scored,0,0.42,0.43,0
non diabetici,lr_scored,0,0.43,0.44,0
non diabetici,lr_scored,0,0.44,0.45,1
non diabetici,lr_scored,0,0.45,0.46,0
non diabetici,lr_scored,0,0.46,0.47000000000000003,0
non diabetici,lr_scored,0,0.47000000000000003,0.48,1
non diabetici,lr_scored,0,0.48,0.49,0
non diabetici,lr_scored,0,0.49,0.5,1
non diabetici,lr_scored,0,0.5,0.51,0
non diabetici,lr_scored,0,0.51,0.52,0
non diabetici,lr_scored,0,0.52,0.53,0
non diabetici,lr_scored,0,0.53,0.54,0
non diabetici,lr_scored,0,0.54,0.55,0
non diabetici,lr_scored,0,0.55,0.56,0
non diabetici,lr_scored,0,0.56,0.5700000000000001,0
non diabetici,lr_scored,0,0.5700000000000001,0.58,0
non diabetici,lr_scored,0,0.58,0.59,0
non diabetici,lr_scored,0,0.59,0.6,0
non diabetici,lr_scored,0,0.6,0.61,0
non diabetici,lr_scored,0,0.61,0.62,0
non diabetici,lr_scored,0,0.62,0.63,0
non diabetici,lr_scored,0,0.63,0.64,0
non diabetici,lr_scored,0,0.64,0.65,0
non diabetici,lr_scored,0,0.65,0.66,0
non diabetici,lr_scored,0,0.66,0.67,0
non diabetici,lr_scored,0,0.67,0.68,0
non diabetici,lr_scored,0,0.68,0.6900000000000001,0
non diabetici,lr_scored,0,0.6900000000000001,0.7000000000000001,0
non diabetici,lr_scored,0,0.7000000000000001,0.71,0
non diabetici,lr_scored,0,0.71,0.72,0
non diabetici,lr_scored,0,0.72,0.73,0
non diabetici,lr_scored,0,0.73,0.74,0
non diabetici,lr_scored,0,0.74,0.75,0
non diabetici,lr_scored,0,0.75,0.76,0
non diabetici,lr_scored,0,0.76,0.77,0
non diabetici,lr_scored,0,0.77,0.78,0
non diabetici,lr_scored,0,0.78,0.79,0
non diabetici,lr_scored,0,0.79,0.8,0
non diabetici,lr_scored,0,0.8,0.81,0
non diabetici,lr_scored,0,0.81,0.8200000000000001,0
non diabetici,lr_scored,0,0.8200000000000001,0.8300000000000001,0
non diabetici,lr_scored,0,0.8300000000000001,0.84,0
non diabetici,lr_scored,0,0.84,0.85,0
non diabetici,lr_scored,0,0.85,0.86,0
non diabetici,lr_scored,0,0.86,0.87,0
non diabetici,lr_scored,0,0.87,0.88,0
non diabetici,lr_scored,0,0.88,0.89,0
non diabetici,lr_scored,0,0.89,0.9,0
non diabetici,lr_scored,0,0.9,0.91,0
non diabetici,lr_scored,0,0.91,0.92,0
non diabetici,lr_scored,0,0.92,0.93,0
non diabetici,lr_scored,0,0.93,0.9400000000000001,0
non diabetici,lr_scored,0,0.9400000000000001,0.9500000000000001,0
non diabetici,lr_scored,0,0.9500000000000001,0.96,0
non diabetici,lr_scored,0,0.96,0.97,0
non diabetici,lr_scored,0,0.97,0.98,0
non diabetici,lr_scored,0,0.98,0.99,0
non diabetici,lr_scored,0,0.99,1.0,0
non diabetici,lr_scored,1,0.0,0.01,0
non diabetici,lr_scored,1,0.01,0.02,0
non diabetici,lr_scored,1,0.02,0.03,2
non diabetici,lr_scored,1,0.03,0.04,12
non diabetici,lr_scored,1,0.04,0.05,28
non diabetici,lr_scored,1,0.05,0.06,36
non diabetici,lr_scored,1,0.06,0.07,31
non diabetici,lr_scored,1,0.07,0.08,31
non diabetici,lr_scored,1,0.08,0.09,23
non diabetici,lr_scored,1,0.09,0.1,29
non diabetici,lr_scored,1,0.1,0.11,16
non diabetici,lr_scored,1,0.11,0.12,25
non diabetici,lr_scored,1,0.12,0.13,11
non diabetici,lr_scored,1,0.13,0.14,12
non diabetici,lr_scored,1,0.14,0.15,16
non diabetici,lr_scored,1,0.15,0.16,6
non diabetici,lr_scored,1,0.16,0.17,10
non diabetici,lr_scored,1,0.17,0.18,6
non diabetici,lr_scored,1,0.18,0.19,4
non diabetici,lr_scored,1,0.19,0.2,4
non diabetici,lr_scored,1,0.2,0.21,5
non diabetici,lr_scored,1,0.21,0.22,4
non diabetici,lr_scored,1,0.22,0.23,8
non diabetici,lr_scored,1,0.23,0.24,7
non diabetici,lr_scored,1,0.24,0.25,3
non diabetici,lr_scored,1,0.25,0.26,1
non diabetici,lr_scored,1,0.26,0.27,5
non diabetici,lr_scored,1,0.27,0.28,2
non diabetici,lr_scored,1,0.28,0.29,4
non diabetici,lr_scored,1,0.29,0.3,0
non diabetici,lr_scored,1,0.3,0.31,0
non diabetici,lr_scored,1,0.31,0.32,2
non diabetici,lr_scored,1,0.32,0.33,2
non diabetici,lr_scored,1,0.33,0.34,2
non diabetici,lr_scored,1,0.34,0.35000000000000003,2
non diabetici,lr_scored,1,0.35000000000000003,0.36,2
non diabetici,lr_scored,1,0.36,0.37,1
non diabetici,lr_scored,1,0.37,0.38,0
non diabetici,lr_scored,1,0.38,0.39,1
non diabetici,lr_scored,1,0.39,0.4,2
non diabetici,lr_scored,1,0.4,0.41000000000000003,0
non diabetici,lr_scored,1,0.41000000000000003,0.42,0
non diabetici,lr_scored,1,0.42,0.43,0
non diabetici,lr_scored,1,0.43,0.44,0
non diabetici,lr_scored,1,0.44,0.45,0
non diabetici,lr_scored,1,0.45,0.46,0
non diabetici,lr_scored,1,0.46,0.47000000000000003,0
non diabetici,lr_scored,1,0.47000000000000003,0.48,0
non diabetici,lr_scored,1,0.48,0.49,0
non diabetici,lr_scored,1,0.49,0.5,0
non diabetici,lr_scored,1,0.5,0.51,0
non diabetici,lr_scored,1,0.51,0.52,1
non diabetici,lr_scored,1,0.52,0.53,0
non diabetici,lr_scored,1,0.53,0.54,0
non diabetici,lr_scored,1,0.54,0.55,0
non diabetici,lr_scored,1,0.55,0.56,0
non diabetici,lr_scored,1,0.56,0.5700000000000001,0
non diabetici,lr_scored,1,0.5700000000000001,0.58,0
non diabetici,lr_scored,1,0.58,0.59,0
non diabetici,lr_scored,1,0.59,0.6,0
non diabetici,lr_scored,1,0.6,0.61,0
non diabetici,lr_scored,1,0.61,0.62,0
non diabetici,lr_scored,1,0.62,0.63,0
non diabetici,lr_scored,1,0.63,0.64,0
non diabetici,lr_scored,1,0.64,0.65,1
non diabetici,lr_scored,1,0.65,0.66,0
non diabetici,lr_scored,1,0.66,0.67,0
non diabetici,lr_scored,1,0.67,0.68,0
non diabetici,lr_scored,1,0.68,0.6900000000000001,0
non diabetici,lr_scored,1,0.6900000000000001,0.7000000000000001,0
non diabetici,lr_scored,1,0.7000000000000001,0.71,0
non diabetici,lr_scored,1,0.71,0.72,0
non diabetici,lr_scored,1,0.72,0.73,0
non diabetici,lr_scored,1,0.73,0.74,0
non diabetici,lr_scored,1,0.74,0.75,0
non diabetici,lr_scored,1,0.75,0.76,0
non diabetici,lr_scored,1,0.76,0.77,0
non diabetici,lr_scored,1,0.77,0.78,0
non diabetici,lr_scored,1,0.78,0.79,0
non diabetici,lr_scored,1,0.79,0.8,0
non diabetici,lr_scored,1,0.8,0.81,0
non diabetici,lr_scored,1,0.81,0.8200000000000001,0
non diabetici,lr_scored,1,0.8200000000000001,0.8300000000000001,0
non diabetici,lr_scored,1,0.8300000000000001,0.84,0
non diabetici,lr_scored,1,0.84,0.85,0
non diabetici,lr_scored,1,0.85,0.86,0
non diabetici,lr_scored,1,0.86,0.87,0
non diabetici,lr_scored,1,0.87,0.88,0
non diabetici,lr_scored,1,0.88,0.89,0
non diabetici,lr_scored,1,0.89,0.9,0
non diabetici,lr_scored,1,0.9,0.91,0
non diabetici,lr_scored,1,0.91,0.92,0
non diabetici,lr_scored,1,0.92,0.93,0
non diabetici,lr_scored,1,0.93,0.9400000000000001,0
non diabetici,lr_scored,1,0.9400000000000001,0.9500000000000001,0
non diabetici,lr_scored,1,0.9500000000000001,0.96,0
non diabetici,lr_scored,1,0.96,0.97,0
non diabetici,lr_scored,1,0.97,0.98,0
non diabetici,lr_scored,1,0.98,0.99,0
non diabetici,lr_scored,1,0.99,1.0,0
tutti,lr_scored,0,0.0,0.01,0
tutti,lr_scored,0,0.01,0.02,0
tutti,lr_scored,0,0.02,0.03,26
tutti,lr_scored,0,0.03,0.04,262
tutti,lr_scored,0,0.04,0.05,516
tutti,lr_scored,0,0.05,0.06,543
tutti,lr_scored,0,0.06,0.07,501
tutti,lr_scored,0,0.07,0.08,391
tutti,lr_scored,0,0.08,0.09,317
tutti,lr_scored,0,0.09,0.1,254
tutti,lr_scored,0,0.1,0.11,193
tutti,lr_scored,0,0.11,0.12,154
tutti,lr_scored,0,0.12,0.13,123
tutti,lr_scored,0,0.13,0.14,90
tutti,lr_scored,0,0.14,0.15,70
tutti,lr_scored,0,0.15,0.16,68
tutti,lr_scored,0,0.16,0.17,47
tutti,lr_scored,0,0.17,0.18,49
tutti,lr_scored,0,0.18,0.19,31
tutti,lr_scored,0,0.19,0.2,29
tutti,lr_scored,0,0.2,0.21,27
tutti,lr_scored,0,0.21,0.22,23
tutti,lr_scored,0,0.22,0.23,30
tutti,lr_scored,0,0.23,0.24,21
tutti,lr_scored,0,0.24,0.25,18
tutti,lr_scored,0,0.25,0.26,16
tutti,lr_scored,0,0.26,0.27,19
tutti,lr_scored,0,0.27,0.28,12
tutti,lr_scored,0,0.28,0.29,8
tutti,lr_scored,0,0.29,0.3,11
tutti,lr_scored,0,0.3,0.31,9
tutti,lr_scored,0,0.31,0.32,7
tutti,lr_scored,0,0.32,0.33,15
tutti,lr_scored,0,0.33,0.34,2
tutti,lr_scored,0,0.34,0.35000000000000003,9
tutti,lr_scored,0,0.35000000000000003,0.36,2
tutti,lr_scored,0,0.36,0.37,6
tutti,lr_scored,0,0.37,0.38,7
tutti,lr_scored,0,0.38,0.39,1
tutti,lr_scored,0,0.39,0.4,3
tutti,lr_scored,0,0.4,0.41000000000000003,2
tutti,lr_scored,0,0.41000000000000003,0.42,2
tutti,lr_scored,0,0.42,0.43,0
tutti,lr_scored,0,0.43,0.44,1
tutti,lr_scored,0,0.44,0.45,2
tutti,lr_scored,0,0.45,0.46,2
tutti,lr_scored,0,0.46,0.47000000000000003,1
tutti,lr_scored,0,0.47000000000000003,0.48,1
tutti,lr_scored,0,0.48,0.49,1
tutti,lr_scored,0,0.49,0.5,1
tutti,lr_scored,0,0.5,0.51,0
tutti,lr_scored,0,0.51,0.52,0
tutti,lr_scored,0,0.52,0.53,0
tutti,lr_scored,0,0.53,0.54,0
tutti,lr_scored,0,0.54,0.55,0
tutti,lr_scored,0,0.55,0.56,0
tutti,lr_scored,0,0.56,0.5700000000000001,1
tutti,lr_scored,0,0.5700000000000001,0.58,0
tutti,lr_scored,0,0.58,0.59,0
tutti,lr_scored,0,0.59,0.6,0
tutti,lr_scored,0,0.6,0.61,0
tutti,lr_scored,0,0.61,0.62,0
tutti,lr_scored,0,0.62,0.63,0
tutti,lr_scored,0,0.63,0.64,0
tutti,lr_scored,0,0.64,0.65,1
tutti,lr_scored,0,0.65,0.66,0
tutti,lr_scored,0,0.66,0.67,0
tutti,lr_scored,0,0.67,0.68,0
tutti,lr_scored,0,0.68,0.6900000000000001,0
tutti,lr_scored,0,0.6900000000000001,0.7000000000000001,0
tutti,lr_scored,0,0.7000000000000001,0.71,0
tutti,lr_scored,0,0.71,0.72,0
tutti,lr_scored,0,0.72,0.73,0
tutti,lr_scored,0,0.73,0.74,0
tutti,lr_scored,0,0.74,0.75,0
tutti,lr_scored,0,0.75,0.76,0
tutti,lr_scored,0,0.76,0.77,0
tutti,lr_scored,0,0.77,0.78,0
tutti,lr_scored,0,0.78,0.79,0
tutti,lr_scored,0,0.79,0.8,0
tutti,lr_scored,0,0.8,0.81,0
tutti,lr_scored,0,0.81,0.8200000000000001,0
tutti,lr_scored,0,0.8200000000000001,0.8300000000000001,0
tutti,lr_scored,0,0.8300000000000001,0.84,0
tutti,lr_scored,0,0.84,0.85,0
tutti,lr_scored,0,0.85,0.86,0
tutti,lr_scored,0,0.86,0.87,0
tutti,lr_scored,0,0.87,0.88,0
tutti,lr_scored,0,0.88,0.89,0
tutti,lr_scored,0,0.89,0.9,0
tutti,lr_scored,0,0.9,0.91,0
tutti,lr_scored,0,0.91,0.92,0
tutti,lr_scored,0,0.92,0.93,0
tutti,lr_scored,0,0.93,0.9400000000000001,0
tutti,lr_scored,0,0.9400000000000001,0.9500000000000001,0
tutti,lr_scored,0,0.9500000000000001,0.96,0
tutti,lr_scored,0,0.96,0.97,0
tutti,lr_scored,0,0.97,0.98,0
tutti,lr_scored,0,0.98,0.99,0
tutti,lr_scored,0,0.99,1.0,0
tutti,lr_scored,1,0.0,0.01,0
tutti,lr_scored,1,0.01,0.02,0
tutti,lr_scored,1,0.02,0.03,2
tutti,lr_scored,1,0.03,0.04,12
tutti,lr_scored,1,0.04,0.05,28
tutti,lr_scored,1,0.05,0.06,36
tutti,lr_scored,1,0.06,0.07,31
tutti,lr_scored,1,0.07,0.08,31
tutti,lr_scored,1,0.08,0.09,23
tutti,lr_scored,1,0.09,0.1,29
tutti,lr_scored,1,0.1,0.11,16
tutti,lr_scored,1,0.11,0.12,25
tutti,lr_scored,1,0.12,0.13,11
tutti,lr_scored,1,0.13,0.14,15
tutti,lr_scored,1,0.14,0.15,17
tutti,lr_scored,1,0.15,0.16,7
tutti,lr_scored,1,0.16,0.17,12
tutti,lr_scored,1,0.17,0.18,10
tutti,lr_scored,1,0.18,0.19,7
tutti,lr_scored,1,0.19,0.2,7
tutti,lr_scored,1,0.2,0.21,8
tutti,lr_scored,1,0.21,0.22,9
tutti,lr_scored,1,0.22,0.23,9
tutti,lr_scored,1,0.23,0.24,9
tutti,lr_scored,1,0.24,0.25,4
tutti,lr_scored,1,0.25,0.26,3
tutti,lr_scored,1,0.26,0.27,6
tutti,lr_scored,1,0.27,0.28,4
tutti,lr_scored,1,0.28,0.29,6
tutti,lr_scored,1,0.29,0.3,6
tutti,lr_scored,1,0.3,0.31,0
tutti,lr_scored,1,0.31,0.32,4
tutti,lr_scored,1,0.32,0.33,6
tutti,lr_scored,1,0.33,0.34,3
tutti,lr_scored,1,0.34,0.35000000000000003,4
tutti,lr_scored,1,0.35000000000000003,0.36,3
tutti,lr_scored,1,0.36,0.37,1
tutti,lr_scored,1,0.37,0.38,3
tutti,lr_scored,1,0.38,0.39,1
tutti,lr_scored,1,0.39,0.4,2
tutti,lr_scored,1,0.4,0.41000000000000003,2
tutti,lr_scored,1,0.41000000000000003,0.42,1
tutti,lr_scored,1,0.42,0.43,2
tutti,lr_scored,1,0.43,0.44,0
tutti,lr_scored,1,0.44,0.45,1
tutti,lr_scored,1,0.45,0.46,0
tutti,lr_scored,1,0.46,0.47000000000000003,1
tutti,lr_scored,1,0.47000000000000003,0.48,1
tutti,lr_scored,1,0.48,0.49,2
tutti,lr_scored,1,0.49,0.5,0
tutti,lr_scored,1,0.5,0.51,1
tutti,lr_scored,1,0.51,0.52,1
tutti,lr_scored,1,0.52,0.53,0
tutti,lr_scored,1,0.53,0.54,0
tutti,lr_scored,1,0.54,0.55,1
tutti,lr_scored,1,0.55,0.56,0
tutti,lr_scored,1,0.56,0.5700000000000001,0
tutti,lr_scored,1,0.5700000000000001,0.58,1
tutti,lr_scored,1,0.58,0.59,0
tutti,lr_scored,1,0.59,0.6,0
tutti,lr_scored,1,0.6,0.61,0
tutti,lr_scored,1,0.61,0.62,0
tutti,lr_scored,1,0.62,0.63,0
tutti,lr_scored,1,0.63,0.64,0
tutti,lr_scored,1,0.64,0.65,1
tutti,lr_scored,1,0.65,0.66,0
tutti,lr_scored,1,0.66,0.67,0
tutti,lr_scored,1,0.67,0.68,0
tutti,lr_scored,1,0.68,0.6900000000000001,0
tutti,lr_scored,1,0.6900000000000001,0.7000000000000001,0
tutti,lr_scored,1,0.7000000000000001,0.71,0
tutti,lr_scored,1,0.71,0.72,0
tutti,lr_scored,1,0.72,0.73,0
tutti,lr_scored,1,0.73,0.74,0
tutti,lr_scored,1,0.74,0.75,0
tutti,lr_scored,1,0.75,0.76,0
tutti,lr_scored,1,0.76,0.77,0
tutti,lr_scored,1,0.77,0.78,0
tutti,lr_scored,1,0.78,0.79,0
tutti,lr_scored,1,0.79,0.8,0
tutti,lr_scored,1,0.8,0.81,0
tutti,lr_scored,1,0.81,0.8200000000000001,0
